issue_id,district,block,citizen_role,urgency,reported_date,primary_domain,secondary_domain,description,data_version,language_style,latitude,longitude,geo_source,split
JH-26043-A007-RUR,Ranchi,Namkum,Mukhiya / PRI Rep,Low,11-08-2026,rural_livelihoods,,Women entrepreneurs need digital payment and bookkeeping training to manage their small village enterprises.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A008-RUR,Dhanbad,Govindpur,Ward Member (ULB),Medium,27-03-2026,rural_livelihoods,,A weekly market connects producers and buyers but there is no transparent price information for local products.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,test
JH-26043-A009-RUR,Bokaro,Petarwar,SHG Leader (Sakhi Mandal),High,15-05-2026,rural_livelihoods,,Self-help groups want access to small working-capital loans and guidance on preparing business plans.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,validation
JH-26043-A010-RUR,Dumka,Ramgarh,Local Youth Group,Critical,05-07-2026,rural_livelihoods,,Seasonal migration is reducing local labour availability and families want viable livelihood opportunities within the district.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A001-PUB,Hazaribagh,Barkagaon,Villager / Citizen,Low,08-08-2026,public_administration,,Residents cannot see the status of their land mutation application after submitting documents at the circle office.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,validation
JH-26043-A002-PUB,Palamu,Chainpur,Mukhiya / PRI Rep,Medium,20-02-2026,public_administration,,People travelling to the block office make repeated visits because required documents are not clearly listed online.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,validation
JH-26043-A003-PUB,East Singhbhum,Potka,Ward Member (ULB),High,04-01-2026,public_administration,,Citizens want an SMS acknowledgement when a grievance is registered and another message when action is taken.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,test
JH-26043-A004-PUB,West Singhbhum,Noamundi,SHG Leader (Sakhi Mandal),Critical,23-06-2026,public_administration,,Panchayat beneficiaries report that service requests are recorded in registers but monthly status reports are delayed.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A005-PUB,Ranchi,Mandar,Local Youth Group,Low,11-07-2026,public_administration,,Applicants for certificates need a transparent queue or tracking number instead of relying on repeated office visits.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,validation
JH-26043-A006-PUB,Dhanbad,Govindpur,Villager / Citizen,Medium,25-01-2026,public_administration,,Public hearing dates are announced late and many villagers do not know where to submit supporting documents.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A007-PUB,Bokaro,Petarwar,Mukhiya / PRI Rep,High,08-02-2026,public_administration,,Citizens want a dashboard showing pending grievances by department and how long each has remained unresolved.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A008-PUB,Dumka,Ramgarh,Ward Member (ULB),Critical,26-08-2026,public_administration,,"Some welfare applications are rejected without a clear explanation, making it difficult for applicants to correct mistakes.",synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A009-PUB,Hazaribagh,Barkagaon,SHG Leader (Sakhi Mandal),Low,09-08-2026,public_administration,,"Panchayat staff maintain separate spreadsheets for schemes and complaints, making consolidation difficult.",synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A010-PUB,Palamu,Chainpur,Local Youth Group,Medium,08-05-2026,public_administration,,Residents need a multilingual help facility to understand government services without depending on middlemen.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-AUG500,East Singhbhum,Ghatshila,Mukhiya / PRI Rep,High,01-09-2026,water_management,,Pani nahi aa raha 5 din se,synthetic_augmentation_v1,hinglish_or_local_terms,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-AUG501,Ranchi,Angara,Ward Member (ULB),Low,01-09-2026,water_management,,"The community water supply infrastructure in our panchayat has been non-operational for approximately five days now, and despite multiple verbal requests to the concerned Junior Engineer at the block office, no repair crew has been dispatched, leaving over two hundred households dependent on a single distant handpump that itself shows signs of mechanical fatigue",synthetic_augmentation_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG502,Ranchi,Bero,SHG Leader (Sakhi Mandal),Critical,01-09-2026,water_management,,"No water since Monday, tank empty",synthetic_augmentation_v1,short_complaint,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG503,Ranchi,Mandar,Villager / Citizen,High,01-09-2026,agriculture,,Fasal kharab ho gayi baarish se,synthetic_augmentation_v1,hinglish_or_local_terms,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG504,Hazaribagh,Barhi,Ward Member (ULB),Critical,01-09-2026,agriculture,,"Following the unseasonal heavy rainfall event last week, a significant portion of standing paddy crop across multiple farmer holdings in our block has suffered waterlogging damage, and farmers are requesting an urgent crop-damage assessment survey so that compensation claims under the state agricultural relief scheme can be processed before the next sowing cycle begins",synthetic_augmentation_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-AUG505,Ranchi,Kanke,Ward Member (ULB),High,01-09-2026,agriculture,,Seeds not given by PACS yet,synthetic_augmentation_v1,short_complaint,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG506,Palamu,Panki,Villager / Citizen,Medium,01-09-2026,healthcare,,Doctor nahi aata clinic mein,synthetic_augmentation_v1,hinglish_or_local_terms,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-AUG507,East Singhbhum,Golmuri-Cum-Jugsalai,Mukhiya / PRI Rep,Medium,01-09-2026,healthcare,,"The primary health sub-centre serving our cluster of villages has remained without a posted medical officer for over three months, forcing pregnant women and elderly patients requiring routine check-ups to travel over fifteen kilometers to the nearest functional facility, which is placing a significant financial and logistical burden on already vulnerable households",synthetic_augmentation_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-AUG508,Hazaribagh,Barhi,Local Youth Group,High,01-09-2026,healthcare,,ANM not visiting for checkups,synthetic_augmentation_v1,short_complaint,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-AUG509,Dumka,Jama,SHG Leader (Sakhi Mandal),Critical,01-09-2026,education,,School mein teacher nahi hai,synthetic_augmentation_v1,hinglish_or_local_terms,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-AUG510,Ranchi,Kanke,Local Youth Group,Medium,01-09-2026,education,,"Our upper-primary school has been operating with only a single teacher for all five grades since the last academic transfer cycle, resulting in combined-classroom instruction that is severely compromising learning outcomes, particularly for students in grades four and five who are preparing for board-level transition assessments next year",synthetic_augmentation_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG511,East Singhbhum,Patamda,Mukhiya / PRI Rep,Low,01-09-2026,education,,No toilets for girls at school,synthetic_augmentation_v1,short_complaint,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-AUG512,Ranchi,Namkum,Ward Member (ULB),Critical,01-09-2026,sanitation,,"Naali block hai, badbu aa rahi",synthetic_augmentation_v1,hinglish_or_local_terms,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG513,Palamu,Patan,Mukhiya / PRI Rep,High,01-09-2026,sanitation,,"The community drainage channel running along the main village road has been completely blocked with solid waste and silt for over a month, causing stagnant water accumulation that is now visibly breeding mosquito larvae and creating a serious public health hazard, especially with the monsoon season approaching",synthetic_augmentation_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-AUG514,East Singhbhum,Patamda,SHG Leader (Sakhi Mandal),Medium,01-09-2026,sanitation,,Garbage not collected 2 weeks,synthetic_augmentation_v1,short_complaint,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-AUG515,Hazaribagh,Ichak,Ward Member (ULB),Critical,01-09-2026,energy,,Bijli baar baar jaati hai,synthetic_augmentation_v1,hinglish_or_local_terms,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-AUG516,Ranchi,Bero,Villager / Citizen,Low,01-09-2026,energy,,"Power supply to our hamlet has been intermittent for the past several weeks, with outages lasting anywhere from four to eight hours daily and no clear communication from the electricity department regarding the root cause, which residents suspect is related to an overloaded transformer that has not been upgraded despite population growth in the area",synthetic_augmentation_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG517,East Singhbhum,Patamda,Local Youth Group,Medium,01-09-2026,energy,,"Transformer burnt, no power",synthetic_augmentation_v1,short_complaint,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-AUG518,Ranchi,Mandar,Mukhiya / PRI Rep,Critical,01-09-2026,environment,,Jungle kat raha hai illegally,synthetic_augmentation_v1,hinglish_or_local_terms,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-AUG519,Bokaro,Petarwar,Local Youth Group,Medium,01-09-2026,environment,,"Over the past several months, residents have observed a marked increase in unauthorized tree felling activity within the reserve forest boundary adjacent to our village, and despite reporting this to the forest range office on multiple occasions, no patrol or enforcement action appears to have been taken, raising concerns about long-term watershed and wildlife impact",synthetic_augmentation_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-AUG520,West Singhbhum,Majhgaon,Ward Member (ULB),Critical,01-09-2026,environment,,Air quality bad near mine,synthetic_augmentation_v1,short_complaint,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-AUG521,West Singhbhum,Noamundi,Local Youth Group,Medium,01-09-2026,urban_infrastructure,,Road mein bade gaddhe hain,synthetic_augmentation_v1,hinglish_or_local_terms,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-AUG522,East Singhbhum,Ghatshila,Mukhiya / PRI Rep,Low,01-09-2026,urban_infrastructure,,"The main connecting road between our village and the block headquarters has developed several large potholes following the last monsoon season, and with no repair work scheduled, it is becoming increasingly hazardous for two-wheeler commuters and is also delaying emergency vehicle access during medical situations",synthetic_augmentation_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-AUG523,Bokaro,Chandankiyari,Mukhiya / PRI Rep,Low,01-09-2026,urban_infrastructure,,Streetlights not working at night,synthetic_augmentation_v1,short_complaint,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-AUG524,Dhanbad,Topchanchi,Villager / Citizen,Critical,01-09-2026,accessibility,,Wheelchair ramp nahi hai office mein,synthetic_augmentation_v1,hinglish_or_local_terms,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-AUG525,Palamu,Panki,Ward Member (ULB),High,01-09-2026,accessibility,,"The block development office, which is regularly visited by residents with mobility impairments for pension and scheme-related paperwork, still lacks a proper wheelchair ramp or accessible restroom facility, despite this being flagged in a district accessibility audit conducted over a year ago",synthetic_augmentation_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-AUG526,East Singhbhum,Ghatshila,SHG Leader (Sakhi Mandal),High,01-09-2026,accessibility,,No accessible toilet at PHC,synthetic_augmentation_v1,short_complaint,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-AUG527,Hazaribagh,Chauparan,Mukhiya / PRI Rep,Medium,01-09-2026,rural_livelihoods,,SHG ka loan approve nahi hua,synthetic_augmentation_v1,hinglish_or_local_terms,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-AUG528,Bokaro,Petarwar,SHG Leader (Sakhi Mandal),Medium,01-09-2026,rural_livelihoods,,"Our self-help group submitted a livelihood micro-loan application through the block-level federation over four months ago for a small-scale poultry rearing venture, but repeated follow-ups with the concerned livelihood mission office have yielded no update on approval status, delaying the group's planned income-generation activity for this season",synthetic_augmentation_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-AUG529,Hazaribagh,Chauparan,Villager / Citizen,Low,01-09-2026,rural_livelihoods,,No market access for handicrafts,synthetic_augmentation_v1,short_complaint,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-AUG530,Dhanbad,Jharia,Mukhiya / PRI Rep,Low,01-09-2026,public_administration,,Ration card nahi ban raha,synthetic_augmentation_v1,hinglish_or_local_terms,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-AUG531,West Singhbhum,Manoharpur,Mukhiya / PRI Rep,Low,01-09-2026,public_administration,,"Despite submitting all required documentation for a new ration card application at the block supply office nearly six months ago, our household has received no update on processing status, and repeated visits to the office have only resulted in being told to 'wait further' without any specific timeline being provided",synthetic_augmentation_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-AUG532,West Singhbhum,Jhinkpani,Mukhiya / PRI Rep,High,01-09-2026,public_administration,,Pension not credited 3 months,synthetic_augmentation_v1,short_complaint,22.557,85.581,synthetic_district_centroid_for_demo,train
